amount,merchant_category,hour,days_since_last_txn,txn_count_24h,avg_amount_30d,foreign,card_not_present,label
150.00,1,15,5.1,4,85.18,0,1,0
81.00,2,20,2.3,2,71.15,0,1,0
87.34,6,14,7.8,3,80.46,0,0,0
57.81,5,20,1.1,2,79.19,0,1,0
55.00,0,18,0.5,2,49.64,0,0,0
880.58,0,15,1.1,1,344.45,0,0,0
66.50,0,13,1.5,3,79.67,0,0,0
68.58,0,19,0.1,3,104.68,0,1,0
25.26,6,15,0.8,1,106.75,0,1,0
18.87,1,9,0.2,3,29.52,0,0,0
15.26,7,14,4.1,1,43.19,0,1,0
844.00,1,6,1.2,5,290.10,0,0,0
3.78,11,14,0.9,3,15.37,0,0,0
89.50,2,16,1.1,1,56.73,0,0,0
148.92,0,10,2.4,4,113.90,0,0,0
26.50,8,20,3.3,4,47.46,0,1,0
162.35,2,10,5.0,1,72.21,1,1,1
470.66,0,12,7.0,1,282.13,0,1,0
47.09,2,8,0.9,1,61.97,0,0,0
162.12,0,13,2.6,2,91.74,0,1,0
137.64,6,18,4.5,4,47.38,0,0,0
42.73,5,15,1.6,2,21.79,1,1,1
13.99,2,13,0.2,2,52.03,0,0,0
56.20,2,15,1.2,2,59.03,0,0,0
194.65,6,4,0.5,2,55.97,0,1,1
64.99,11,11,2.0,3,37.54,0,1,0
54.99,2,12,0.4,3,48.37,0,0,0
30.99,10,16,4.2,1,62.75,0,1,0
17.05,4,18,3.0,1,24.89,0,0,0
300.60,8,16,0.5,1,116.18,0,0,0
177.87,2,9,3.8,2,109.07,1,1,0
290.55,9,12,0.7,2,71.66,0,0,0
29.37,7,10,1.2,2,63.35,0,0,0
94.95,7,13,0.1,3,116.82,0,0,0
91.84,0,10,1.6,3,33.45,0,0,0
134.21,0,16,0.7,4,52.52,0,1,1
110.99,6,16,3.4,3,104.82,0,0,0
32.95,6,19,0.1,4,55.45,0,0,0
43.81,5,12,1.7,3,27.20,0,0,0
18.78,3,19,2.2,2,44.65,0,1,0
16.12,9,15,1.5,5,70.28,0,0,0
37.00,8,15,3.5,4,107.78,0,1,0
12.14,1,16,3.9,4,22.09,1,0,0
25.00,9,12,0.1,2,112.84,0,0,0
60.10,6,13,1.7,1,32.90,0,0,0
60.00,6,16,1.0,3,39.29,0,0,0
68.95,4,15,7.9,2,51.70,0,1,0
54.08,0,15,0.5,3,24.27,1,1,1
47.00,2,17,0.5,2,28.34,0,0,0
63.69,7,21,11.7,4,20.28,0,0,0
571.42,5,18,3.0,3,128.53,0,1,0
41.02,2,4,5.1,1,142.79,1,0,0
63.06,1,16,0.7,1,90.22,0,0,0
33.96,8,20,1.1,4,118.64,0,1,0
306.99,8,20,3.6,4,52.99,0,1,0
83.54,0,18,3.7,1,26.05,0,0,0
111.00,4,17,2.9,3,40.54,0,1,0
94.99,0,23,0.7,1,97.03,0,1,0
107.00,0,7,0.8,3,178.06,0,0,0
39.95,2,8,4.3,5,117.54,0,0,0
212.07,4,10,2.8,1,115.23,0,0,0
42.24,0,18,1.5,1,62.42,0,0,0
38.99,3,16,2.6,5,38.92,0,0,0
35.62,9,18,3.9,3,47.84,0,0,0
118.95,2,0,1.1,1,72.83,0,0,0
33.99,3,0,0.1,1,57.61,0,0,0
360.07,0,12,0.4,6,123.39,0,0,0
38.64,4,17,0.7,4,66.68,0,0,1
372.31,2,13,1.4,2,144.61,0,0,0
46.75,0,18,0.1,4,30.84,0,0,0
17.88,5,17,2.9,3,55.21,0,1,1
80.00,10,12,3.1,4,135.27,0,0,0
9.50,6,5,5.5,2,14.42,0,0,0
147.99,2,18,0.7,6,79.89,0,1,0
144.04,0,9,1.5,2,137.38,0,1,0
40.00,2,12,5.2,2,41.29,0,0,0
19.46,4,12,0.4,2,32.07,0,0,0
81.00,11,14,0.7,2,54.97,0,0,0
52.00,2,13,1.4,3,300.59,0,1,0
55.99,2,13,1.9,4,186.14,0,0,0
31.58,8,15,2.6,2,75.58,0,0,0
31.99,9,16,1.1,3,21.41,1,0,0
120.99,1,17,1.5,1,22.62,0,1,0
23.99,0,10,1.5,1,33.65,0,0,0
50.21,1,12,6.2,3,14.62,0,0,0
13.50,4,19,3.0,3,30.54,0,1,0
8.96,3,19,10.5,3,38.91,0,0,0
37.23,5,11,0.1,2,163.18,0,0,0
65.33,0,11,6.4,4,50.53,1,1,1
17.00,7,18,1.0,3,58.65,0,0,0
78.00,4,22,1.1,1,44.20,0,1,0
48.99,6,10,1.4,2,51.97,0,0,0
18.99,5,17,0.2,3,72.12,1,1,0
13.19,11,16,3.1,2,22.63,0,1,0
39.97,6,0,3.7,6,58.89,0,1,0
34.99,1,15,6.3,2,33.80,0,0,0
26.46,4,23,3.9,3,36.95,0,0,0
95.29,4,9,1.1,2,70.21,0,1,0
487.00,1,20,1.0,4,148.67,0,1,0
41.28,2,11,1.3,2,46.68,0,0,0
67.00,1,15,2.3,2,32.73,0,0,0
120.50,5,3,7.1,1,118.86,0,0,0
44.88,2,21,5.5,2,25.19,0,1,0
33.57,1,12,0.5,3,31.63,0,1,0
78.50,7,12,0.2,3,119.20,0,1,0
114.88,3,12,2.3,2,76.50,0,0,0
73.08,2,0,0.7,2,183.88,0,0,0
14.06,6,5,0.7,2,42.98,0,0,0
115.00,1,13,0.9,3,85.89,0,1,0
69.00,1,21,0.5,2,218.98,1,1,0
9.56,11,21,1.6,1,39.06,0,0,0
45.67,5,19,3.1,1,72.41,0,0,0
20.54,4,21,1.8,3,32.07,0,0,0
365.30,9,4,3.0,2,97.75,0,0,1
21.47,1,16,0.2,2,49.45,0,0,0
183.00,1,12,1.8,3,57.01,0,0,0
212.15,1,11,8.6,3,152.96,0,1,0
44.99,0,19,3.6,2,62.09,0,0,0
10.76,8,19,2.6,1,15.64,0,0,0
97.00,11,11,4.2,5,68.77,0,0,0
179.00,7,11,0.8,2,188.96,0,0,0
82.36,8,9,1.8,2,78.35,0,0,0
89.95,9,20,2.4,3,33.52,0,1,0
60.50,7,8,1.0,4,60.16,0,0,0
100.00,9,10,0.1,3,87.60,0,0,0
31.28,4,11,0.4,5,19.90,0,0,0
893.40,0,9,4.7,2,,0,0,1
165.41,8,20,4.5,1,63.44,0,0,0
117.73,8,18,0.0,3,55.31,0,0,0
102.05,3,7,4.5,4,147.70,0,0,0
398.50,8,15,2.3,3,86.07,0,1,1
53.08,11,8,2.5,4,49.15,0,1,0
20.95,0,16,5.0,2,52.53,0,0,0
89.81,7,9,0.8,2,27.45,0,0,0
997.06,5,17,1.7,4,155.07,0,0,1
24.29,0,15,0.9,2,59.88,0,0,0
23.75,2,9,1.8,4,55.40,0,1,0
178.24,0,12,1.2,2,58.64,0,1,0
100.33,1,17,1.7,2,28.21,0,0,0
34.99,0,12,0.2,2,57.93,0,0,0
35.99,9,23,3.7,5,50.35,1,0,0
38.01,7,12,4.7,2,124.69,0,1,0
152.00,6,15,1.0,4,64.92,1,0,0
15.99,8,15,0.1,3,26.93,0,0,0
348.68,0,19,0.2,3,39.90,0,1,1
22.99,0,4,0.4,3,42.17,0,0,0
139.00,5,17,4.4,3,113.36,1,0,0
120.50,0,19,0.2,1,115.28,0,0,0
154.99,10,11,1.6,3,65.52,0,0,0
102.00,4,21,4.2,1,68.95,0,0,0
37.95,5,10,0.5,3,58.51,1,0,0
245.00,7,8,0.4,3,150.86,0,0,0
25.99,1,17,0.5,4,34.08,0,1,0
18.70,7,13,5.4,4,19.08,0,0,0
40.60,3,15,6.5,3,79.79,0,1,0
22.10,10,13,2.7,2,37.58,0,0,0
195.95,9,18,1.7,6,89.61,0,0,0
76.17,10,15,3.2,2,31.98,0,0,0
14.70,4,11,0.9,3,16.42,0,1,0
77.95,7,23,3.2,1,61.05,0,0,0
33.99,4,18,0.5,2,8.86,0,0,0
132.50,4,13,0.5,1,50.36,0,0,0
23.75,1,6,10.3,3,23.48,0,1,0
79.50,4,15,3.8,3,139.59,0,0,0
107.45,1,20,2.5,1,34.68,0,0,0
37.85,4,2,1.6,3,92.71,0,0,0
32.00,8,9,3.0,3,125.76,0,1,0
4.77,2,0,0.3,2,24.70,0,0,0
85.59,8,13,0.8,2,62.26,0,0,0
57.95,8,19,10.8,6,57.61,0,0,0
27.60,2,15,2.4,3,73.04,0,0,0
47.67,6,20,2.1,2,24.39,1,1,1
162.80,1,17,1.1,1,414.54,0,0,0
60.10,10,19,2.1,3,42.82,1,0,0
24.56,5,13,1.3,2,19.55,0,0,0
63.48,7,9,2.2,2,42.98,0,1,0
45.50,4,15,5.1,1,43.68,0,0,0
47.00,2,21,1.1,1,87.30,0,1,0
38.59,0,14,2.4,4,80.28,0,0,0
188.55,0,10,1.2,3,69.61,0,0,0
177.29,8,23,3.3,1,100.59,0,1,0
28.95,0,10,0.6,6,116.36,1,1,0
58.61,5,10,0.7,1,73.11,0,0,0
34.92,9,11,6.5,2,24.14,0,0,0
119.57,10,1,4.8,4,39.01,0,1,0
45.00,2,3,0.3,5,50.09,0,1,0
24.67,7,7,0.1,2,36.47,0,0,0
49.34,5,18,0.5,1,76.42,0,0,0
185.99,5,17,0.2,2,379.10,0,0,0
22.99,0,10,3.8,3,25.47,0,0,0
37.41,4,9,2.1,3,68.87,0,1,0
39.00,7,14,0.5,2,57.25,0,0,0
221.95,9,13,0.5,4,126.48,0,1,1
90.75,3,11,6.2,1,62.87,0,0,0
38.87,4,10,4.7,6,28.69,0,0,0
32.21,8,10,4.9,2,23.57,0,0,0
22.14,9,14,0.7,4,34.03,0,0,0
18.93,5,11,9.0,1,51.15,0,1,0
54.05,6,14,5.9,4,48.10,0,1,0
47.20,6,7,1.7,2,36.44,0,0,0
163.70,3,16,0.6,2,181.78,0,0,0
21.77,3,11,1.5,1,16.67,1,1,1
296.00,1,9,3.2,3,175.98,0,0,0
42.26,11,17,0.5,2,23.04,0,0,0
89.02,3,12,0.5,4,41.72,0,0,0
25.15,8,12,0.5,1,45.15,0,0,0
49.37,0,14,5.5,2,93.66,0,0,0
26.57,5,16,0.2,2,62.21,0,1,0
222.21,7,10,3.1,4,87.29,0,0,0
25.00,7,10,1.0,2,33.90,1,0,0
1096.99,6,17,0.6,3,178.75,0,0,1
130.16,3,9,4.0,4,101.74,0,1,0
164.27,3,18,3.1,3,302.17,0,1,0
321.95,2,13,2.5,2,69.55,1,0,1
93.85,7,13,2.9,1,38.22,0,0,0
161.22,3,23,1.4,4,69.06,0,0,0
20.99,3,20,0.4,2,43.39,0,1,0
90.05,6,10,9.0,2,18.63,0,0,0
341.00,0,6,2.5,5,174.88,0,1,0
16.37,2,12,0.5,2,36.74,0,1,0
91.27,1,18,3.8,3,48.27,0,0,0
86.99,6,19,0.7,2,142.78,0,0,0
67.95,11,7,1.5,3,42.92,0,0,0
43.87,3,19,0.2,3,55.07,0,0,0
108.53,0,17,3.4,3,115.77,0,0,0
88.00,9,15,7.2,1,141.55,0,1,0
47.99,3,23,2.1,5,148.33,1,1,0
103.95,11,12,0.5,3,47.48,0,0,0
52.57,5,14,0.5,2,51.64,0,0,0
30.99,2,15,10.9,1,65.02,0,1,0
206.23,9,20,0.8,1,42.13,0,0,0
34.99,0,20,0.7,5,42.18,0,0,0
90.50,8,22,2.7,1,60.82,0,1,0
58.52,1,11,0.7,3,25.95,0,0,0
70.91,5,23,0.1,4,107.48,0,1,0
158.73,2,15,1.0,3,66.50,0,1,0
50.27,0,9,2.2,2,25.87,0,1,0
104.50,0,13,0.7,3,18.90,0,0,1
32.48,2,17,0.6,3,47.42,0,0,0
202.83,4,11,1.3,3,143.07,0,1,0
463.23,9,18,4.2,4,83.40,0,0,1
28.34,8,18,0.7,1,34.83,0,0,0
20.53,5,17,0.3,1,63.81,0,0,0
81.95,3,2,2.9,5,91.08,0,0,0
61.53,5,14,1.5,3,101.53,0,0,0
43.00,5,15,0.2,2,22.92,0,1,0
98.99,7,11,4.7,2,129.19,0,1,0
136.50,0,12,0.5,3,59.36,0,0,0
111.79,1,17,0.2,4,150.98,0,1,0
122.69,1,9,5.4,3,79.69,0,0,0
362.49,1,15,1.4,2,184.49,0,1,0
180.55,6,13,1.8,1,116.42,0,1,0
146.08,9,12,2.6,1,71.86,0,1,0
92.78,6,17,2.8,3,55.26,0,0,0
8.97,0,13,2.1,4,25.81,1,0,0
129.31,9,15,0.9,2,101.44,0,0,0
25.27,7,1,3.0,1,30.44,0,1,0
28.50,8,18,0.8,2,29.40,0,0,0
9.99,0,16,2.3,5,34.51,0,0,0
67.95,1,17,0.7,3,47.12,0,0,0
41.99,4,20,5.2,2,33.46,0,0,0
107.34,4,4,0.1,2,38.75,0,1,1
24.48,6,8,0.8,6,17.39,1,0,0
73.83,11,1,0.6,4,48.53,0,1,0
11.20,0,14,0.2,4,44.65,0,0,0
56.99,0,18,1.0,4,76.80,0,0,0
205.82,2,20,1.7,6,161.53,0,0,0
41.43,9,11,2.2,2,92.10,0,0,0
393.00,2,17,2.0,2,77.50,0,0,0
7.06,5,21,4.7,3,13.50,0,0,0
36.03,6,10,2.6,2,22.96,0,0,0
44.57,7,10,0.1,4,61.62,1,0,0
37.81,5,18,2.2,4,49.42,0,0,0
37.90,1,12,0.6,5,66.54,0,0,0
323.99,0,9,6.5,2,75.71,0,1,1
72.00,7,20,3.5,1,62.61,0,1,0
165.56,10,0,0.4,1,161.12,0,1,0
198.00,5,20,1.4,2,63.39,0,0,0
27.64,10,16,1.4,3,53.95,0,0,0
13.95,2,15,6.0,2,44.63,0,0,0
43.00,5,10,2.6,3,36.22,0,0,0
120.00,2,10,1.1,4,104.31,0,0,0
48.50,5,11,1.1,3,62.34,0,1,0
128.99,7,19,1.3,2,46.53,0,0,0
29.00,11,19,1.7,2,45.10,0,0,0
36.50,5,11,1.7,2,72.87,0,0,0
30.99,7,9,4.1,2,18.26,0,1,0
47.00,7,8,0.5,1,62.04,0,0,0
21.98,1,4,2.5,6,42.39,0,1,0
203.09,11,17,4.4,4,117.04,0,0,0
22.99,3,8,1.5,2,11.82,1,1,1
4.59,0,18,4.2,1,15.01,0,0,0
134.00,4,20,4.6,4,92.55,1,1,1
49.61,5,14,0.1,3,38.19,0,0,0
24.99,0,0,1.9,3,21.48,1,0,0
30.99,8,11,1.5,2,48.80,0,0,0
25.94,0,5,3.7,1,55.61,0,1,0
102.67,5,12,0.2,1,102.14,1,0,0
49.54,1,18,5.6,2,68.67,0,0,0
109.83,2,9,1.8,3,72.68,0,0,0
14.00,0,20,0.5,1,21.19,0,1,0
164.76,0,21,0.6,3,116.82,0,1,0
365.79,1,5,4.1,1,69.91,0,1,1
15.50,7,6,0.1,1,26.65,0,1,0
237.27,8,11,0.7,2,38.39,0,0,0
45.00,1,10,2.7,3,63.43,0,0,0
15.29,7,22,0.8,1,24.52,0,1,0
8.25,8,10,2.6,1,18.21,0,0,0
37.18,0,20,0.2,3,69.47,0,1,0
41.71,1,15,0.0,5,28.99,0,1,0
664.50,8,22,0.6,1,69.30,0,1,0
43.00,2,20,2.5,4,47.86,0,1,0
20.56,11,16,3.4,2,37.30,0,0,0
7.83,3,4,1.8,3,26.95,0,0,0
27.35,0,13,6.4,4,35.35,1,0,0
9.07,0,20,2.4,4,11.78,0,0,0
37.93,9,0,0.1,2,49.96,0,0,0
316.99,6,7,8.5,2,149.05,0,0,0
94.93,0,17,0.4,3,98.79,0,1,0
95.91,7,14,4.0,1,91.08,0,1,0
130.50,9,9,3.2,1,64.77,0,0,0
11.71,7,16,3.0,2,32.78,0,1,0
61.00,3,14,0.5,2,55.56,0,0,0
21.99,1,8,1.5,2,10.80,0,0,0
49.81,5,1,1.4,3,107.40,0,1,0
109.53,1,10,0.1,2,150.45,0,0,0
48.00,4,12,0.1,4,57.53,0,1,0
45.06,5,5,3.6,2,60.91,0,0,0
86.12,0,16,2.0,4,39.47,0,0,0
47.00,9,12,1.7,3,52.88,0,0,0
85.20,10,10,2.2,4,118.75,0,0,0
108.39,11,17,0.2,3,77.11,0,0,0
115.60,6,17,0.3,1,103.81,0,1,0
26.00,8,17,0.7,2,110.53,0,0,0
121.00,0,12,2.9,3,198.71,0,0,0
32.95,8,11,0.7,5,76.59,1,0,0
20.46,7,2,4.9,3,22.96,0,1,0
127.99,2,19,2.0,2,91.06,1,0,0
77.95,1,15,0.3,3,24.94,0,0,0
74.22,1,3,0.6,9,50.39,0,0,0
14.48,4,19,1.0,1,37.85,0,1,0
403.50,3,17,0.6,3,121.31,0,0,0
25.27,10,3,5.0,3,69.75,0,0,0
260.05,0,21,0.7,1,39.41,0,0,1
66.99,5,13,1.1,3,64.78,0,0,0
193.00,2,12,12.8,2,100.20,0,0,0
229.34,4,14,0.8,3,58.40,0,0,0
25.43,7,17,1.5,4,42.60,0,0,0
356.28,0,21,1.2,2,102.51,0,0,0
107.68,0,17,1.2,2,43.43,0,0,0
109.00,1,13,4.5,3,56.61,1,0,0
98.99,1,17,1.4,2,280.87,0,1,0
34.00,6,19,1.7,4,16.32,1,1,1
191.95,8,13,2.4,4,20.97,0,0,1
37.00,7,9,10.3,5,66.79,0,0,0
563.28,1,10,1.6,1,341.36,0,1,0
181.71,0,10,0.7,2,30.77,0,0,0
168.44,10,15,1.5,3,124.02,0,1,0
256.71,3,16,4.7,2,153.63,0,1,0
60.57,6,7,0.1,3,88.14,1,0,0
61.04,1,14,0.5,1,27.60,0,0,0
167.79,10,18,1.2,3,162.42,0,1,0
9.51,3,12,1.6,2,39.15,0,1,0
369.95,4,16,2.3,2,146.54,0,1,0
30.00,4,13,5.9,2,45.70,0,1,0
16.19,2,13,1.0,2,30.98,0,0,0
97.99,5,15,2.5,3,52.91,0,1,0
44.99,5,11,1.1,3,60.91,0,0,0
20.99,6,12,2.0,3,89.31,0,0,0
42.05,1,10,0.9,4,19.77,0,1,0
88.59,6,17,1.9,3,77.38,0,1,0
43.95,0,15,1.1,4,28.38,0,0,0
34.57,2,5,3.0,2,59.46,0,1,0
51.94,6,23,7.8,2,58.80,0,0,0
101.62,4,22,13.8,2,229.94,0,0,0
15.04,1,17,1.5,2,13.44,0,1,0
6.92,8,9,1.7,4,17.98,0,0,0
72.29,8,23,0.0,1,63.11,0,1,0
354.95,11,18,0.8,4,29.47,0,0,0
27.95,0,10,3.0,2,,0,0,0
228.78,0,12,3.2,2,90.18,0,0,0
27.34,1,9,0.5,3,28.02,0,1,0
68.74,1,10,3.8,2,90.40,0,0,0
380.72,11,13,2.9,1,78.73,0,0,0
6.84,1,10,0.4,3,25.14,0,1,0
21.00,0,16,7.6,2,18.28,0,0,0
62.50,2,14,5.1,1,98.73,0,1,0
33.22,2,14,0.4,2,57.40,0,0,0
68.04,4,9,0.0,2,55.32,0,1,0
78.77,8,17,3.0,2,103.63,0,0,0
178.64,6,7,3.5,1,62.64,0,0,0
122.04,5,12,1.7,1,46.63,0,1,0
79.95,11,13,0.4,2,73.65,0,0,0
543.00,0,6,2.3,4,316.50,0,0,0
78.99,8,16,0.3,4,187.16,0,1,0
35.85,8,4,6.5,1,23.28,1,0,0
24.99,9,12,5.0,3,79.01,0,1,0
12.00,1,9,4.5,2,32.43,0,0,0
288.40,6,11,0.8,5,64.49,0,0,1
84.83,5,11,0.6,2,84.51,0,0,0
25.57,2,9,3.3,3,20.99,0,0,0
47.22,1,18,2.9,4,45.03,0,0,0
158.50,10,21,0.0,5,120.92,0,0,0
203.98,4,8,2.4,1,36.83,0,0,0
99.95,3,16,0.1,3,185.56,0,0,0
37.79,4,20,3.0,2,31.00,0,0,0
30.31,4,10,1.2,3,118.61,0,0,0
23.41,0,13,3.1,3,108.91,0,0,0
21.18,4,21,0.4,2,42.72,0,0,0
41.95,0,8,1.9,4,58.22,0,0,0
58.86,2,7,3.8,1,61.55,0,1,0
79.99,0,8,5.2,2,59.93,0,1,0
151.95,1,21,0.3,3,104.50,0,0,1
3.95,5,9,1.3,3,8.78,0,1,0
22.72,3,12,0.6,3,14.43,0,1,0
63.27,0,19,0.1,3,35.99,0,0,0
38.23,5,20,1.5,3,100.53,0,0,0
16.47,10,21,0.5,2,38.90,0,0,0
62.56,9,11,2.9,3,55.03,0,0,0
9.00,5,10,6.3,2,46.59,0,0,0
8.86,6,12,9.1,3,55.01,0,0,0
14.40,1,17,1.2,4,37.68,0,1,0
41.47,0,22,2.7,3,26.74,0,0,0
138.14,3,10,0.4,1,99.16,0,0,0
26.24,4,15,3.6,1,24.56,0,0,0
52.00,2,18,3.3,5,57.32,0,0,0
39.61,1,11,3.6,1,55.48,0,0,0
199.18,5,5,1.6,2,124.75,0,0,0
169.45,1,11,0.4,3,46.71,0,1,0
55.00,7,20,3.0,1,90.24,0,0,0
132.49,8,20,0.1,2,32.16,0,1,1
17.50,1,18,2.5,2,,0,1,0
82.99,3,19,0.7,5,45.25,0,0,0
71.99,2,18,1.9,5,48.48,0,0,0
7.29,9,20,2.6,3,52.27,0,0,0
24.03,4,12,1.4,1,57.06,0,0,0
130.50,2,23,0.2,5,96.49,0,1,0
27.97,0,17,1.2,2,49.42,0,1,0
20.15,6,6,7.2,2,25.74,0,0,0
129.40,0,13,0.3,3,124.34,0,0,0
62.96,11,7,7.8,4,40.79,0,0,0
41.45,0,13,0.3,3,62.94,1,1,1
96.95,2,12,0.6,2,16.33,0,0,0
25.37,10,18,0.1,1,16.11,0,0,0
37.57,7,12,1.1,2,55.40,0,0,0
75.13,0,13,3.2,2,42.58,0,0,0
31.60,3,10,3.5,4,35.21,0,0,0
513.46,5,21,0.4,2,183.32,0,0,0
60.03,6,7,1.9,2,37.46,0,1,0
35.54,5,18,0.4,2,53.07,1,0,0
22.20,5,21,0.1,3,60.67,0,0,0
81.08,3,13,7.5,4,117.90,0,0,0
769.79,5,18,1.7,4,212.50,1,1,1
6.96,2,9,1.3,6,23.23,0,0,0
68.99,4,14,5.5,2,49.37,0,0,0
50.00,10,20,1.4,6,130.19,0,1,0
37.96,5,12,9.9,4,34.95,0,1,0
12.93,4,23,1.6,3,81.26,0,0,0
11.06,10,18,3.2,2,30.80,0,0,0
106.73,6,22,1.2,2,30.99,0,1,0
43.00,0,9,0.1,1,65.74,0,0,0
173.54,1,15,4.1,3,63.71,0,1,0
38.99,8,14,5.7,3,60.07,0,0,0
13.23,6,0,1.1,2,28.01,0,0,0
148.68,8,9,4.3,3,99.36,0,0,0
41.59,2,12,0.6,2,54.30,0,0,0
80.95,6,17,3.7,1,129.15,0,1,0
100.90,10,19,0.5,4,139.07,0,0,0
63.39,2,4,8.0,3,62.44,0,0,0
32.00,5,12,1.6,3,59.62,0,0,0
27.00,6,12,0.8,1,19.62,1,0,0
6.10,4,21,0.9,2,13.59,0,0,0
15.50,1,3,2.0,1,28.05,0,0,0
87.94,4,21,1.4,6,62.36,0,0,0
18.99,8,17,2.8,1,37.44,1,0,0
10.02,2,22,0.1,5,46.93,0,1,0
221.42,4,1,4.6,3,52.76,0,0,1
32.44,2,11,2.0,2,62.26,0,1,0
45.08,0,13,1.5,3,55.09,0,0,0
82.00,1,12,0.0,2,108.21,0,0,0
27.00,2,22,0.0,2,20.46,0,1,0
230.00,4,18,0.9,3,65.27,1,0,1
7.75,1,21,0.1,2,35.58,0,0,0
128.90,0,12,1.1,1,105.99,0,1,0
42.00,3,11,1.3,2,67.98,0,1,0
71.28,2,14,12.3,2,27.23,0,1,0
110.99,8,22,0.7,3,213.41,0,1,0
105.89,1,16,0.2,1,70.42,0,0,0
147.98,0,15,1.3,2,206.80,0,0,0
40.00,0,13,1.7,4,48.16,0,0,0
37.19,3,13,8.0,3,49.34,0,0,1
160.95,2,18,6.6,2,55.60,0,0,0
51.24,7,12,0.5,2,31.04,0,0,0
38.00,1,19,2.0,4,88.65,0,0,0
263.00,7,12,2.0,3,91.33,0,0,0
18.07,5,19,5.1,2,40.45,0,0,0
13.03,2,17,3.3,2,24.89,0,0,0
76.01,4,19,0.1,4,82.50,0,0,0
47.26,4,9,1.6,2,54.33,1,0,0
19.85,1,11,4.7,4,54.48,0,0,0
61.00,0,15,0.6,1,70.44,0,0,0
8.95,0,15,0.6,2,19.60,0,0,0
13.91,1,10,4.0,2,24.97,0,0,0
283.87,11,0,0.5,4,39.07,0,1,1
7.00,1,22,2.3,2,37.60,0,1,0
18.34,0,9,4.3,6,19.97,0,0,0
126.92,8,16,0.3,3,160.41,0,1,0
36.59,1,8,0.0,4,88.83,0,1,0
40.64,10,22,0.7,2,31.68,0,0,0
130.00,3,11,0.1,4,104.59,0,0,0
105.63,9,13,9.6,5,45.85,0,1,0
118.78,2,12,0.6,1,46.29,0,1,1
313.00,3,13,0.5,3,141.79,0,0,0
438.39,9,21,1.3,5,75.49,0,0,1
82.23,0,10,0.9,2,17.76,0,1,1
18.99,6,18,0.6,1,56.58,0,0,1
123.94,2,13,4.0,3,320.89,0,0,0
26.59,0,18,7.3,1,34.00,0,1,0
69.41,1,16,1.4,5,31.83,0,0,0
461.95,0,22,0.9,2,161.84,0,0,0
40.00,6,21,1.5,1,109.41,0,1,0
29.99,1,10,5.2,2,26.21,1,0,0
63.99,7,10,0.5,2,118.57,0,0,0
37.81,0,10,3.7,1,33.66,0,1,0
88.58,1,18,4.3,1,63.16,0,0,1
25.48,2,1,0.4,2,52.79,0,1,0
172.54,11,9,2.9,2,70.32,0,0,0
102.67,8,12,2.3,6,71.94,0,0,0
75.15,3,9,2.2,4,45.57,0,1,0
29.33,5,15,3.5,3,34.31,0,0,0
447.83,7,21,0.2,3,217.08,0,0,0
76.30,1,14,0.5,3,51.50,0,1,0
271.29,9,11,1.3,2,109.47,0,1,0
116.99,1,15,0.3,2,126.00,0,1,0
97.15,4,18,5.3,3,106.62,0,0,0
20.67,0,17,1.1,3,19.43,0,0,0
205.30,0,15,0.4,4,66.87,0,0,0
52.00,11,0,1.0,3,99.17,0,0,0
148.00,0,3,3.0,2,37.11,0,1,1
68.00,2,17,1.7,1,109.94,0,0,1
21.94,4,12,0.5,4,98.78,0,0,0
65.03,1,11,0.4,1,55.83,0,0,0
227.32,3,8,1.3,1,155.93,0,1,0
35.02,0,22,3.1,4,64.15,0,0,0
38.86,6,14,2.5,2,98.19,0,0,0
38.86,6,14,2.5,2,98.19,0,0,0
31.85,6,4,0.7,2,36.51,0,0,0
38.17,0,1,4.2,5,51.39,0,1,0
17.80,2,11,5.5,2,24.56,0,1,0
57.99,5,17,3.2,2,120.69,0,0,0
514.03,1,13,2.8,1,237.31,0,1,0
35.61,0,9,1.4,2,19.24,0,1,0
38.50,1,18,0.4,4,48.07,0,1,0
176.46,6,17,1.9,3,97.58,0,0,0
133.98,4,21,1.5,3,59.52,0,1,0
115.96,5,8,1.0,2,152.83,0,1,0
67.05,0,15,1.2,2,,0,1,0
24.09,3,15,3.0,2,69.52,0,0,0
104.82,1,15,1.6,3,129.69,0,0,0
140.73,9,7,3.4,1,198.86,0,1,0
43.79,0,2,4.8,6,21.30,0,0,0
173.56,7,11,6.2,4,48.53,0,0,1
47.99,1,4,3.1,4,51.88,0,0,0
27.17,2,10,0.3,2,32.19,1,0,0
6.51,0,18,0.6,3,28.68,0,0,0
10.00,7,6,0.7,2,9.80,0,1,0
162.82,11,18,7.3,3,77.55,0,0,0
88.99,1,21,5.8,4,79.66,0,0,0
10.15,8,23,1.5,2,,0,0,0
30.57,6,11,0.6,5,41.09,0,1,0
136.26,0,10,0.7,1,38.81,0,0,0
29.99,5,21,5.3,3,72.85,0,0,0
76.49,1,19,0.8,3,45.80,0,0,0
35.49,3,7,6.4,3,60.29,0,1,0
70.00,2,16,2.1,4,71.72,0,0,0
30.85,8,18,1.7,3,39.61,0,1,0
28.00,8,14,0.5,1,51.68,0,0,0
50.99,1,12,3.3,4,20.28,0,1,0
20.04,11,8,1.1,2,29.32,0,0,0
285.06,3,14,0.8,3,181.19,0,1,0
34.00,1,15,3.5,3,40.39,0,0,0
